Date,City,Latitude,Longitude,Solar_Radiation_kWh_m2_day,Temperature_C,Relative_Humidity_pct,Wind_Speed_2m_m_s
2024-02-25,Sanaa,15.3694,44.191,7.1726,18.98,26.92,2.18
2024-02-26,Sanaa,15.3694,44.191,6.8436,19.07,23.82,1.89
2024-02-27,Sanaa,15.3694,44.191,6.187,18.85,41.83,2.7
2024-02-28,Sanaa,15.3694,44.191,6.4694,18.92,56.15,2.05
2024-02-29,Sanaa,15.3694,44.191,6.1459,19.28,47.25,1.57
2024-03-01,Sanaa,15.3694,44.191,6.431,17.31,47.18,2.76
2024-03-02,Sanaa,15.3694,44.191,6.565,19.29,46.85,2.29
2024-03-03,Sanaa,15.3694,44.191,6.8412,19.31,52.89,2.71
2024-03-04,Sanaa,15.3694,44.191,6.7814,19.71,51.94,2.72
2024-03-05,Sanaa,15.3694,44.191,6.8122,21.54,45.33,1.55
2024-03-06,Sanaa,15.3694,44.191,6.2954,20.99,45.18,1.93
2024-03-07,Sanaa,15.3694,44.191,6.3898,20.72,43.71,2.7
2024-03-08,Sanaa,15.3694,44.191,6.2568,20.56,49.31,2.22
2024-03-09,Sanaa,15.3694,44.191,5.1394,18.67,59.81,2.49
2024-03-10,Sanaa,15.3694,44.191,5.8426,18.46,62.59,2.01
2024-03-11,Sanaa,15.3694,44.191,6.7529,20.05,51.48,1.9
2024-03-12,Sanaa,15.3694,44.191,5.8817,20.55,44.15,1.71
2024-03-13,Sanaa,15.3694,44.191,5.7946,18.29,62.81,1.84
2024-03-14,Sanaa,15.3694,44.191,6.6209,20.57,44.69,1.84
2024-03-15,Sanaa,15.3694,44.191,6.979,21.77,25.58,1.09
2024-03-16,Sanaa,15.3694,44.191,7.0032,21.77,30.71,1.43
2024-03-17,Sanaa,15.3694,44.191,6.6931,21.73,26.11,1.76
2024-03-18,Sanaa,15.3694,44.191,7.2221,20.9,29.0,2.23
2024-03-19,Sanaa,15.3694,44.191,7.1892,21.14,34.67,1.43
2024-03-20,Sanaa,15.3694,44.191,7.4374,21.8,25.71,1.76
2024-03-21,Sanaa,15.3694,44.191,7.0152,21.45,26.01,2.23
2024-03-22,Sanaa,15.3694,44.191,7.2785,21.19,36.41,1.51
2024-03-23,Sanaa,15.3694,44.191,6.2959,21.18,41.63,1.06
2024-03-24,Sanaa,15.3694,44.191,5.4773,20.54,52.65,3.09
2024-03-25,Sanaa,15.3694,44.191,1.9908,16.92,63.54,2.39
2024-03-26,Sanaa,15.3694,44.191,2.6438,16.83,65.79,2.45
2024-03-27,Sanaa,15.3694,44.191,5.9191,17.19,64.69,1.64
2024-03-28,Sanaa,15.3694,44.191,6.2782,17.95,61.56,2.32
2024-03-29,Sanaa,15.3694,44.191,6.8712,18.54,58.25,1.99
2024-03-30,Sanaa,15.3694,44.191,7.05,20.12,49.29,1.58
2024-03-31,Sanaa,15.3694,44.191,3.5088,19.85,49.19,1.78
2024-04-01,Sanaa,15.3694,44.191,5.7331,19.95,48.45,1.75
2024-04-02,Sanaa,15.3694,44.191,2.8373,17.51,59.76,2.03
2024-04-03,Sanaa,15.3694,44.191,4.8456,18.57,58.95,1.72
2024-04-04,Sanaa,15.3694,44.191,4.325,18.87,59.81,1.24
2024-04-05,Sanaa,15.3694,44.191,5.3251,18.57,68.99,1.77
2024-04-06,Sanaa,15.3694,44.191,6.8215,18.5,68.03,2.15
2024-04-07,Sanaa,15.3694,44.191,6.4363,18.61,64.0,1.96
2024-04-08,Sanaa,15.3694,44.191,7.1801,21.65,49.93,1.35
2024-04-09,Sanaa,15.3694,44.191,6.3953,22.02,46.43,1.48
2024-04-10,Sanaa,15.3694,44.191,6.4685,19.52,62.6,1.13
2024-04-11,Sanaa,15.3694,44.191,7.2461,22.5,46.59,1.54
2024-04-12,Sanaa,15.3694,44.191,6.8527,22.97,41.72,1.02
2024-04-13,Sanaa,15.3694,44.191,7.2286,23.18,45.93,1.47
2024-04-14,Sanaa,15.3694,44.191,7.7434,23.1,44.23,2.87
2024-04-15,Sanaa,15.3694,44.191,7.8497,21.31,51.9,4.73
2024-04-16,Sanaa,15.3694,44.191,6.6317,20.14,65.69,4.19
2024-04-17,Sanaa,15.3694,44.191,7.2718,21.96,50.83,1.61
2024-04-18,Sanaa,15.3694,44.191,6.5671,22.2,43.16,1.62
2024-04-19,Sanaa,15.3694,44.191,5.8954,21.75,50.46,1.33
2024-04-20,Sanaa,15.3694,44.191,6.4409,21.08,51.84,1.83
2024-04-21,Sanaa,15.3694,44.191,6.7181,20.73,53.16,1.41
2024-04-22,Sanaa,15.3694,44.191,6.7999,20.26,58.08,1.32
2024-04-23,Sanaa,15.3694,44.191,5.6599,20.68,47.84,2.55
2024-04-24,Sanaa,15.3694,44.191,6.6444,20.52,39.13,1.13
2024-04-25,Sanaa,15.3694,44.191,7.2002,21.13,39.0,1.22
2024-04-26,Sanaa,15.3694,44.191,6.4562,20.21,48.27,1.12
2024-04-27,Sanaa,15.3694,44.191,5.4859,20.43,47.57,1.54
2024-04-28,Sanaa,15.3694,44.191,5.4067,20.77,45.08,1.76
2024-04-29,Sanaa,15.3694,44.191,6.9485,19.92,55.47,1.41
2024-04-30,Sanaa,15.3694,44.191,6.2515,22.05,35.87,1.38
2024-05-01,Sanaa,15.3694,44.191,6.4656,22.09,44.9,1.7
2024-05-02,Sanaa,15.3694,44.191,7.5206,21.97,47.29,2.49
2024-05-03,Sanaa,15.3694,44.191,7.8533,22.49,41.59,2.06
2024-05-04,Sanaa,15.3694,44.191,7.4606,21.56,49.6,1.2
2024-05-05,Sanaa,15.3694,44.191,7.4882,22.48,44.24,1.34
2024-05-06,Sanaa,15.3694,44.191,7.3582,21.23,47.86,1.29
2024-05-07,Sanaa,15.3694,44.191,6.6367,21.46,50.71,1.21
2024-05-08,Sanaa,15.3694,44.191,5.2222,22.16,47.68,1.77
2024-05-09,Sanaa,15.3694,44.191,4.962,20.7,57.23,2.34
2024-05-10,Sanaa,15.3694,44.191,4.8271,19.55,62.44,3.32
2024-05-11,Sanaa,15.3694,44.191,5.952,19.27,60.66,2.93
2024-05-12,Sanaa,15.3694,44.191,7.7666,20.78,35.63,2.54
2024-05-13,Sanaa,15.3694,44.191,7.8682,22.24,26.77,2.04
2024-05-14,Sanaa,15.3694,44.191,7.709,23.29,27.66,2.11
2024-05-15,Sanaa,15.3694,44.191,7.5163,23.67,29.28,2.22
2024-05-16,Sanaa,15.3694,44.191,6.5964,23.29,37.58,2.63
2024-05-17,Sanaa,15.3694,44.191,6.5832,22.78,43.53,3.83
2024-05-18,Sanaa,15.3694,44.191,7.1664,22.07,37.99,4.25
2024-05-19,Sanaa,15.3694,44.191,7.2094,21.03,40.0,4.12
2024-05-20,Sanaa,15.3694,44.191,7.5422,20.32,27.37,2.72
2024-05-21,Sanaa,15.3694,44.191,7.7599,21.31,18.24,2.27
2024-05-22,Sanaa,15.3694,44.191,7.8787,22.04,19.63,2.1
2024-05-23,Sanaa,15.3694,44.191,7.9406,23.37,17.06,2.39
2024-05-24,Sanaa,15.3694,44.191,7.5422,24.01,21.34,2.43
2024-05-25,Sanaa,15.3694,44.191,7.308,24.44,22.51,2.44
2024-05-26,Sanaa,15.3694,44.191,7.4494,24.37,23.26,2.65
2024-05-27,Sanaa,15.3694,44.191,7.8156,23.64,19.16,3.26
2024-05-28,Sanaa,15.3694,44.191,7.6642,23.75,22.06,3.56
2024-05-29,Sanaa,15.3694,44.191,7.5012,23.47,19.67,3.4
2024-05-30,Sanaa,15.3694,44.191,7.5475,23.43,20.96,3.89
2024-05-31,Sanaa,15.3694,44.191,7.5598,23.51,19.37,4.14
2024-06-01,Sanaa,15.3694,44.191,7.2511,22.73,26.55,3.53
2024-06-02,Sanaa,15.3694,44.191,7.451,24.46,23.05,2.3
2024-06-03,Sanaa,15.3694,44.191,6.1738,23.72,25.58,3.18
2024-06-04,Sanaa,15.3694,44.191,7.7074,22.81,19.3,3.69
2024-06-05,Sanaa,15.3694,44.191,8.0357,22.25,17.06,4.5
2024-06-06,Sanaa,15.3694,44.191,7.9951,21.99,20.27,3.65
2024-06-07,Sanaa,15.3694,44.191,8.1403,22.96,18.85,3.06
2024-06-08,Sanaa,15.3694,44.191,7.9663,24.45,15.4,2.25
2024-06-09,Sanaa,15.3694,44.191,7.3824,25.07,23.04,1.78
2024-06-10,Sanaa,15.3694,44.191,6.8369,25.56,16.79,3.48
2024-06-11,Sanaa,15.3694,44.191,7.1988,23.51,23.89,3.73
2024-06-12,Sanaa,15.3694,44.191,7.9622,23.16,24.22,3.14
2024-06-13,Sanaa,15.3694,44.191,7.8509,23.41,28.46,2.68
2024-06-14,Sanaa,15.3694,44.191,6.539,23.81,30.62,2.02
2024-06-15,Sanaa,15.3694,44.191,4.6978,23.72,38.38,2.63
2024-06-16,Sanaa,15.3694,44.191,7.639,24.23,32.9,2.41
2024-06-17,Sanaa,15.3694,44.191,7.825,24.45,22.63,3.17
2024-06-18,Sanaa,15.3694,44.191,7.7179,23.91,13.28,2.63
2024-06-19,Sanaa,15.3694,44.191,7.6277,24.07,19.39,2.38
2024-06-20,Sanaa,15.3694,44.191,6.0823,23.8,32.86,2.54
2024-06-21,Sanaa,15.3694,44.191,6.1114,24.79,34.43,2.97
2024-06-22,Sanaa,15.3694,44.191,7.2026,24.14,31.97,3.19
2024-06-23,Sanaa,15.3694,44.191,7.0294,25.09,27.74,3.05
2024-06-24,Sanaa,15.3694,44.191,6.924,24.87,32.84,2.41
2024-06-25,Sanaa,15.3694,44.191,5.5598,24.51,33.35,1.74
2024-06-26,Sanaa,15.3694,44.191,6.0014,24.81,38.04,2.48
2024-06-27,Sanaa,15.3694,44.191,5.8975,24.22,44.71,2.83
2024-06-28,Sanaa,15.3694,44.191,5.0762,23.55,44.13,3.79
2024-06-29,Sanaa,15.3694,44.191,5.7271,22.96,47.03,4.56
2024-06-30,Sanaa,15.3694,44.191,6.0643,24.42,35.76,2.86
2024-07-01,Sanaa,15.3694,44.191,6.0144,24.2,40.04,3.73
2024-07-02,Sanaa,15.3694,44.191,6.7075,23.74,32.52,4.35
2024-07-03,Sanaa,15.3694,44.191,6.5251,22.97,36.23,3.78
2024-07-04,Sanaa,15.3694,44.191,5.1101,22.25,40.91,1.92
2024-07-05,Sanaa,15.3694,44.191,4.9205,22.93,43.38,2.02
2024-07-06,Sanaa,15.3694,44.191,5.9138,24.84,31.52,2.25
2024-07-07,Sanaa,15.3694,44.191,5.8735,24.51,34.93,2.69
2024-07-08,Sanaa,15.3694,44.191,7.4436,24.34,36.52,2.35
2024-07-09,Sanaa,15.3694,44.191,7.1782,24.06,38.82,2.73
2024-07-10,Sanaa,15.3694,44.191,6.6751,24.87,35.7,3.34
2024-07-11,Sanaa,15.3694,44.191,4.8463,25.05,32.54,3.36
2024-07-12,Sanaa,15.3694,44.191,4.2168,22.8,42.62,3.29
2024-07-13,Sanaa,15.3694,44.191,5.514,24.14,38.55,3.1
2024-07-14,Sanaa,15.3694,44.191,5.4821,23.34,46.26,3.63
2024-07-15,Sanaa,15.3694,44.191,5.3604,22.06,53.82,3.56
2024-07-16,Sanaa,15.3694,44.191,6.3082,23.1,53.54,3.79
2024-07-17,Sanaa,15.3694,44.191,6.5318,24.13,46.42,3.07
2024-07-18,Sanaa,15.3694,44.191,5.3635,22.96,47.85,3.56
2024-07-19,Sanaa,15.3694,44.191,2.8939,21.39,52.01,2.7
2024-07-20,Sanaa,15.3694,44.191,4.9231,22.84,46.06,2.09
2024-07-21,Sanaa,15.3694,44.191,5.3261,22.12,52.16,3.01
2024-07-22,Sanaa,15.3694,44.191,5.8716,23.83,45.49,3.96
2024-07-23,Sanaa,15.3694,44.191,5.9616,23.11,44.85,5.46
2024-07-24,Sanaa,15.3694,44.191,5.1694,21.23,53.53,5.94
2024-07-25,Sanaa,15.3694,44.191,5.3602,20.92,56.87,5.6
2024-07-26,Sanaa,15.3694,44.191,5.6105,20.99,55.82,3.99
2024-07-27,Sanaa,15.3694,44.191,4.6008,20.86,56.63,3.02
2024-07-28,Sanaa,15.3694,44.191,6.0833,22.64,47.9,3.45
2024-07-29,Sanaa,15.3694,44.191,5.075,21.68,53.75,4.47
2024-07-30,Sanaa,15.3694,44.191,4.8024,19.83,63.14,3.55
2024-07-31,Sanaa,15.3694,44.191,5.3462,20.12,61.88,3.54
2024-08-01,Sanaa,15.3694,44.191,4.1825,20.96,59.43,3.56
2024-08-02,Sanaa,15.3694,44.191,5.0378,21.06,61.57,4.05
2024-08-03,Sanaa,15.3694,44.191,4.6661,20.23,54.82,2.89
2024-08-04,Sanaa,15.3694,44.191,5.8423,21.28,58.91,2.25
2024-08-05,Sanaa,15.3694,44.191,5.5913,22.05,56.24,1.94
2024-08-06,Sanaa,15.3694,44.191,5.6134,22.5,53.91,1.9
2024-08-07,Sanaa,15.3694,44.191,5.1638,21.23,58.73,1.86
2024-08-08,Sanaa,15.3694,44.191,5.5553,20.98,59.65,2.38
2024-08-09,Sanaa,15.3694,44.191,5.3894,21.4,56.53,2.68
2024-08-10,Sanaa,15.3694,44.191,6.5242,22.8,46.16,2.94
2024-08-11,Sanaa,15.3694,44.191,4.0121,22.54,52.06,2.84
2024-08-12,Sanaa,15.3694,44.191,5.3878,22.4,58.27,3.05
2024-08-13,Sanaa,15.3694,44.191,6.36,22.43,51.47,2.23
2024-08-14,Sanaa,15.3694,44.191,5.3143,22.16,54.63,2.89
2024-08-15,Sanaa,15.3694,44.191,6.6456,23.22,51.13,2.52
2024-08-16,Sanaa,15.3694,44.191,6.1718,22.33,57.66,2.97
2024-08-17,Sanaa,15.3694,44.191,4.4095,21.61,57.34,2.7
2024-08-18,Sanaa,15.3694,44.191,5.9078,21.95,58.05,2.4
2024-08-19,Sanaa,15.3694,44.191,5.6249,22.69,56.91,2.97
2024-08-20,Sanaa,15.3694,44.191,5.2488,20.27,66.06,4.42
2024-08-21,Sanaa,15.3694,44.191,6.3818,21.06,63.36,3.08
2024-08-22,Sanaa,15.3694,44.191,5.6016,21.9,59.37,3.43
2024-08-23,Sanaa,15.3694,44.191,6.2122,20.49,68.58,2.74
2024-08-24,Sanaa,15.3694,44.191,5.4881,19.95,70.8,2.81
2024-08-25,Sanaa,15.3694,44.191,7.0426,20.78,61.71,1.82
2024-08-26,Sanaa,15.3694,44.191,6.7757,21.07,59.04,2.05
2024-08-27,Sanaa,15.3694,44.191,6.1946,21.44,59.2,1.58
2024-08-28,Sanaa,15.3694,44.191,6.169,21.44,55.12,2.11
2024-08-29,Sanaa,15.3694,44.191,6.3336,22.18,52.38,2.53
2024-08-30,Sanaa,15.3694,44.191,6.4462,20.92,58.03,3.95
2024-08-31,Sanaa,15.3694,44.191,5.3112,21.58,48.52,3.56
2024-09-01,Sanaa,15.3694,44.191,4.757,19.92,55.23,1.42
2024-09-02,Sanaa,15.3694,44.191,4.7983,20.42,50.84,1.47
2024-09-03,Sanaa,15.3694,44.191,6.8551,22.03,40.27,3.76
2024-09-04,Sanaa,15.3694,44.191,6.5453,22.07,36.5,3.02
2024-09-05,Sanaa,15.3694,44.191,7.0874,22.69,35.15,2.11
2024-09-06,Sanaa,15.3694,44.191,6.3221,22.85,41.92,2.36
2024-09-07,Sanaa,15.3694,44.191,6.5006,22.57,37.08,3.0
2024-09-08,Sanaa,15.3694,44.191,7.5874,21.36,26.4,2.66
2024-09-09,Sanaa,15.3694,44.191,7.2557,21.45,25.29,2.89
2024-09-10,Sanaa,15.3694,44.191,7.009,21.88,31.31,2.78
2024-09-11,Sanaa,15.3694,44.191,7.0862,21.9,29.31,3.13
2024-09-12,Sanaa,15.3694,44.191,6.6439,22.04,24.61,2.9
2024-09-13,Sanaa,15.3694,44.191,6.3602,22.79,25.95,2.28
2024-09-14,Sanaa,15.3694,44.191,6.9972,22.16,24.25,3.2
2024-09-15,Sanaa,15.3694,44.191,6.539,23.21,32.11,1.74
2024-09-16,Sanaa,15.3694,44.191,6.1834,22.8,36.48,2.69
2024-09-17,Sanaa,15.3694,44.191,7.3874,21.12,24.01,3.14
2024-09-18,Sanaa,15.3694,44.191,7.397,20.26,25.85,3.1
2024-09-19,Sanaa,15.3694,44.191,7.2629,19.38,25.68,3.83
2024-09-20,Sanaa,15.3694,44.191,7.4292,19.21,26.72,3.48
2024-09-21,Sanaa,15.3694,44.191,7.4069,19.37,26.45,3.05
2024-09-22,Sanaa,15.3694,44.191,7.3675,19.41,28.06,3.45
2024-09-23,Sanaa,15.3694,44.191,6.6662,19.9,32.71,3.32
2024-09-24,Sanaa,15.3694,44.191,6.8846,20.16,27.67,3.02
2024-09-25,Sanaa,15.3694,44.191,6.7454,20.69,34.64,3.34
2024-09-26,Sanaa,15.3694,44.191,6.8026,21.17,33.29,2.99
2024-09-27,Sanaa,15.3694,44.191,6.7178,20.65,29.39,3.12
2024-09-28,Sanaa,15.3694,44.191,6.9902,19.75,25.42,2.95
2024-09-29,Sanaa,15.3694,44.191,7.0121,19.94,22.81,2.24
2024-09-30,Sanaa,15.3694,44.191,5.939,21.2,29.6,1.77
2024-10-01,Sanaa,15.3694,44.191,5.7802,20.48,42.94,2.77
2024-10-02,Sanaa,15.3694,44.191,7.1676,19.56,30.84,2.79
2024-10-03,Sanaa,15.3694,44.191,7.2228,19.51,33.01,3.06
2024-10-04,Sanaa,15.3694,44.191,7.1712,19.4,36.35,2.78
2024-10-05,Sanaa,15.3694,44.191,6.6487,19.31,37.22,2.91
2024-10-06,Sanaa,15.3694,44.191,6.8448,18.79,33.02,2.88
2024-10-07,Sanaa,15.3694,44.191,7.105,18.44,27.24,3.1
2024-10-08,Sanaa,15.3694,44.191,7.0764,18.12,30.58,2.89
2024-10-09,Sanaa,15.3694,44.191,7.1054,18.74,28.93,2.43
2024-10-10,Sanaa,15.3694,44.191,7.0445,18.25,26.22,2.13
2024-10-11,Sanaa,15.3694,44.191,6.6926,18.11,34.42,2.37
2024-10-12,Sanaa,15.3694,44.191,7.0102,17.68,33.88,2.62
2024-10-13,Sanaa,15.3694,44.191,7.1083,17.69,28.12,2.54
2024-10-14,Sanaa,15.3694,44.191,6.8419,18.69,28.57,2.56
2024-10-15,Sanaa,15.3694,44.191,6.839,18.61,29.68,2.83
2024-10-16,Sanaa,15.3694,44.191,6.8045,17.47,32.28,2.78
2024-10-17,Sanaa,15.3694,44.191,6.7752,16.91,32.74,2.48
2024-10-18,Sanaa,15.3694,44.191,6.8904,17.63,34.02,2.06
2024-10-19,Sanaa,15.3694,44.191,6.7644,18.45,31.62,2.02
2024-10-20,Sanaa,15.3694,44.191,5.3926,18.34,53.87,2.74
2024-10-21,Sanaa,15.3694,44.191,5.4158,17.57,63.16,3.13
2024-10-22,Sanaa,15.3694,44.191,6.5194,17.76,46.51,2.35
2024-10-23,Sanaa,15.3694,44.191,6.6192,18.06,44.86,2.21
2024-10-24,Sanaa,15.3694,44.191,5.9626,18.21,54.3,2.03
2024-10-25,Sanaa,15.3694,44.191,5.2306,16.85,75.34,2.22
2024-10-26,Sanaa,15.3694,44.191,6.2131,16.47,67.71,2.93
2024-10-27,Sanaa,15.3694,44.191,5.9551,15.24,61.73,2.92
2024-10-28,Sanaa,15.3694,44.191,5.9746,14.8,62.36,2.55
2024-10-29,Sanaa,15.3694,44.191,5.5164,16.17,50.57,1.76
2024-10-30,Sanaa,15.3694,44.191,5.5366,17.67,48.36,1.79
2024-10-31,Sanaa,15.3694,44.191,5.6938,17.42,45.22,1.74
2024-11-01,Sanaa,15.3694,44.191,6.2698,16.96,35.84,2.13
2024-11-02,Sanaa,15.3694,44.191,6.6137,15.33,34.84,2.53
2024-11-03,Sanaa,15.3694,44.191,6.6288,14.52,34.01,2.13
2024-11-04,Sanaa,15.3694,44.191,6.5107,15.12,38.27,2.1
2024-11-05,Sanaa,15.3694,44.191,5.0292,16.22,48.26,2.07
2024-11-06,Sanaa,15.3694,44.191,5.3882,15.94,59.78,2.82
2024-11-07,Sanaa,15.3694,44.191,6.2088,14.62,51.24,3.12
2024-11-08,Sanaa,15.3694,44.191,6.1231,14.18,48.58,2.81
2024-11-09,Sanaa,15.3694,44.191,6.2155,13.88,56.23,2.73
2024-11-10,Sanaa,15.3694,44.191,6.2904,12.98,49.57,2.76
2024-11-11,Sanaa,15.3694,44.191,5.951,13.65,46.25,2.45
2024-11-12,Sanaa,15.3694,44.191,6.3038,14.7,37.14,2.0
2024-11-13,Sanaa,15.3694,44.191,6.481,13.26,30.06,2.25
2024-11-14,Sanaa,15.3694,44.191,6.4315,13.25,28.97,2.08
2024-11-15,Sanaa,15.3694,44.191,6.319,12.56,36.62,2.46
2024-11-16,Sanaa,15.3694,44.191,6.1898,12.7,34.9,2.24
2024-11-17,Sanaa,15.3694,44.191,6.1999,14.14,29.01,1.57
2024-11-18,Sanaa,15.3694,44.191,6.019,14.87,37.29,1.53
2024-11-19,Sanaa,15.3694,44.191,6.2268,14.56,41.07,2.25
2024-11-20,Sanaa,15.3694,44.191,5.0674,14.58,32.36,2.1
2024-11-21,Sanaa,15.3694,44.191,5.1559,15.44,45.45,2.57
2024-11-22,Sanaa,15.3694,44.191,4.3886,15.69,61.26,2.93
2024-11-23,Sanaa,15.3694,44.191,4.188,13.78,61.8,2.73
2024-11-24,Sanaa,15.3694,44.191,6.0113,13.98,46.74,2.17
2024-11-25,Sanaa,15.3694,44.191,6.12,15.49,32.17,1.65
2024-11-26,Sanaa,15.3694,44.191,6.0962,15.97,31.25,1.89
2024-11-27,Sanaa,15.3694,44.191,6.0199,16.31,28.65,1.44
2024-11-28,Sanaa,15.3694,44.191,5.8918,15.87,31.54,1.82
2024-11-29,Sanaa,15.3694,44.191,5.4869,13.96,44.06,2.28
2024-11-30,Sanaa,15.3694,44.191,5.0707,14.73,51.08,1.52
2024-12-01,Sanaa,15.3694,44.191,4.8715,15.21,49.46,1.35
2024-12-02,Sanaa,15.3694,44.191,5.1442,15.32,50.27,1.83
2024-12-03,Sanaa,15.3694,44.191,5.449,14.8,47.34,1.98
2024-12-04,Sanaa,15.3694,44.191,5.8231,13.97,43.64,2.46
2024-12-05,Sanaa,15.3694,44.191,5.9352,12.78,39.24,2.44
2024-12-06,Sanaa,15.3694,44.191,6.0034,12.0,30.44,2.79
2024-12-07,Sanaa,15.3694,44.191,5.958,9.66,39.02,3.15
2024-12-08,Sanaa,15.3694,44.191,5.7358,9.86,49.92,2.97
2024-12-09,Sanaa,15.3694,44.191,5.8289,11.18,45.35,2.4
2024-12-10,Sanaa,15.3694,44.191,5.8822,10.59,33.88,2.59
2024-12-11,Sanaa,15.3694,44.191,5.8745,8.72,43.99,2.71
2024-12-12,Sanaa,15.3694,44.191,5.8135,9.96,38.54,2.17
2024-12-13,Sanaa,15.3694,44.191,5.9551,13.3,21.87,1.37
2024-12-14,Sanaa,15.3694,44.191,5.7046,14.44,19.22,1.44
2024-12-15,Sanaa,15.3694,44.191,5.6467,12.14,30.34,2.37
2024-12-16,Sanaa,15.3694,44.191,5.448,9.19,48.92,2.17
2024-12-17,Sanaa,15.3694,44.191,5.7086,11.43,37.13,1.63
2024-12-18,Sanaa,15.3694,44.191,5.9093,11.23,26.95,1.93
2024-12-19,Sanaa,15.3694,44.191,5.885,12.18,20.94,1.4
2024-12-20,Sanaa,15.3694,44.191,5.8039,14.53,33.75,1.34
2024-12-21,Sanaa,15.3694,44.191,5.9549,15.55,27.94,1.07
2024-12-22,Sanaa,15.3694,44.191,5.8877,14.21,30.24,0.99
2024-12-23,Sanaa,15.3694,44.191,5.7998,14.66,30.3,1.06
2024-12-24,Sanaa,15.3694,44.191,5.6983,15.23,33.49,1.26
2024-12-25,Sanaa,15.3694,44.191,5.659,14.63,40.85,0.98
2024-12-26,Sanaa,15.3694,44.191,5.7338,13.75,46.45,1.75
2024-12-27,Sanaa,15.3694,44.191,5.7199,13.04,44.78,1.96
2024-12-28,Sanaa,15.3694,44.191,5.8116,13.56,40.83,1.78
2024-12-29,Sanaa,15.3694,44.191,5.8063,13.57,36.12,1.84
2024-12-30,Sanaa,15.3694,44.191,5.8771,14.19,29.9,1.51
2024-12-31,Sanaa,15.3694,44.191,5.9004,14.9,46.47,1.52
2025-01-01,Sanaa,15.3694,44.191,5.7362,14.61,59.05,2.07
2025-01-02,Sanaa,15.3694,44.191,5.5061,11.36,48.66,1.75
2025-01-03,Sanaa,15.3694,44.191,5.5464,10.49,45.96,1.54
2025-01-04,Sanaa,15.3694,44.191,5.7142,10.99,42.36,1.74
2025-01-05,Sanaa,15.3694,44.191,5.9611,11.83,35.3,1.51
2025-01-06,Sanaa,15.3694,44.191,6.1589,14.36,26.32,1.27
2025-01-07,Sanaa,15.3694,44.191,6.0276,14.83,30.53,1.46
2025-01-08,Sanaa,15.3694,44.191,5.5402,14.36,40.6,1.38
2025-01-09,Sanaa,15.3694,44.191,5.7826,13.25,38.17,1.18
2025-01-10,Sanaa,15.3694,44.191,5.8202,14.07,43.86,1.07
2025-01-11,Sanaa,15.3694,44.191,5.9345,15.15,39.37,0.81
2025-01-12,Sanaa,15.3694,44.191,5.8913,14.96,41.4,1.24
2025-01-13,Sanaa,15.3694,44.191,5.8985,12.21,49.58,2.34
2025-01-14,Sanaa,15.3694,44.191,5.8315,10.0,51.64,2.48
2025-01-15,Sanaa,15.3694,44.191,5.9122,9.42,61.4,2.74
2025-01-16,Sanaa,15.3694,44.191,6.0574,10.69,29.41,2.62
2025-01-17,Sanaa,15.3694,44.191,6.1817,12.69,13.84,2.49
2025-01-18,Sanaa,15.3694,44.191,6.2074,14.78,14.13,1.64
2025-01-19,Sanaa,15.3694,44.191,6.2256,16.31,19.39,1.17
2025-01-20,Sanaa,15.3694,44.191,6.1721,16.58,23.3,1.14
2025-01-21,Sanaa,15.3694,44.191,6.1877,15.36,22.5,1.2
2025-01-22,Sanaa,15.3694,44.191,6.1272,12.87,36.25,1.83
2025-01-23,Sanaa,15.3694,44.191,6.0766,13.12,36.52,1.18
2025-01-24,Sanaa,15.3694,44.191,6.1267,13.58,34.41,1.03
2025-01-25,Sanaa,15.3694,44.191,6.0598,14.72,28.79,0.74
2025-01-26,Sanaa,15.3694,44.191,6.0086,15.13,33.37,1.4
2025-01-27,Sanaa,15.3694,44.191,6.2815,15.64,37.02,1.44
2025-01-28,Sanaa,15.3694,44.191,6.3043,15.58,38.58,1.08
2025-01-29,Sanaa,15.3694,44.191,6.3677,15.82,32.02,1.06
2025-01-30,Sanaa,15.3694,44.191,6.1764,15.5,29.92,1.3
2025-01-31,Sanaa,15.3694,44.191,5.9258,12.57,50.64,1.91
2025-02-01,Sanaa,15.3694,44.191,6.0806,13.64,54.4,1.45
2025-02-02,Sanaa,15.3694,44.191,6.1879,14.0,48.08,1.88
2025-02-03,Sanaa,15.3694,44.191,6.3574,10.96,42.82,2.43
2025-02-04,Sanaa,15.3694,44.191,6.5335,12.36,26.45,2.13
2025-02-05,Sanaa,15.3694,44.191,6.6341,15.51,17.09,2.13
2025-02-06,Sanaa,15.3694,44.191,6.6746,17.23,17.34,1.61
2025-02-07,Sanaa,15.3694,44.191,6.6499,17.82,16.59,1.72
2025-02-08,Sanaa,15.3694,44.191,6.4584,17.96,21.08,0.75
2025-02-09,Sanaa,15.3694,44.191,6.619,17.59,20.93,1.25
2025-02-10,Sanaa,15.3694,44.191,6.3797,16.77,31.44,2.02
2025-02-11,Sanaa,15.3694,44.191,6.7325,17.07,28.85,2.27
2025-02-12,Sanaa,15.3694,44.191,6.7385,17.68,20.24,1.57
2025-02-13,Sanaa,15.3694,44.191,6.6554,18.3,21.69,2.22
2025-02-14,Sanaa,15.3694,44.191,6.5974,17.43,29.36,1.87
2025-02-15,Sanaa,15.3694,44.191,6.757,17.87,26.38,1.61
2025-02-16,Sanaa,15.3694,44.191,6.4978,19.16,20.72,1.03
